arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
26488732,90680530,1,16-26783,2016-05-07 00:00:00,3,N,16,5,35,M,1,1,N,,,,35,0
26488731,90680528,1,16-30967,2016-05-26 00:00:00,3,N,51,5,43,M,1,2,N,,,,43,0
26488528,90679592,1,16-31304,2016-05-27 00:00:00,3,N,16,5,20,M,1,2,N,,,,20,0
26488501,90679554,2,16-30878,2016-05-25 00:00:00,1,N,16,5,28,M,1,1,N,,,,28,0
26488743,90679554,1,16-30878,2016-05-25 00:00:00,1,N,16,5,25,M,1,1,N,,,,25,0
26488734,90680533,1,16-30584,2016-05-24 00:00:00,1,N,16,5,39,M,1,2,R,,,,39,0
26488738,90680533,2,16-30584,2016-05-24 00:00:00,1,N,16,5,28,M,1,2,R,,,,28,0
26488688,90678468,1,16-25639,2016-05-01 00:00:00,3,N,51,5,39,M,1,2,R,,,,39,0
26488668,90678434,1,16-27356,2016-05-10 00:00:00,3,N,16,5,20,M,2,2,N,,,,20,0
26488497,90680546,1,16-27469,2016-05-27 00:00:00,2,N,51,5,16,F,1,2,R,R,,,16,0
26488749,90680562,1,16-30974,2016-05-26 00:00:00,3,N,16,5,33,F,1,2,R,,,,33,0
26488735,90679539,1,16-28519,2016-06-02 00:00:00,3,N,27,5,45,M,1,2,N,,,,45,0
26488434,90678420,1,16-26516,2016-05-10 00:00:00,2,N,51,5,14,M,1,2,R,R,,,14,0
26488764,90680585,1,16-31885,2016-05-29 00:00:00,1,N,5,5,55,M,1,2,R,,,,55,0
26489670,90679872,1,16-27342,2016-05-09 00:00:00,1,N,16,5,24,M,1,2,N,,,,24,0
26488516,90679567,1,16-31232,2016-05-26 00:00:00,3,N,39,5,19,M,1,2,N,,,,19,0
26488799,90679670,1,16-38189,2016-06-22 00:00:00,3,N,16,5,39,F,1,2,N,,,,39,0
26488545,90680608,1,16-34407,2016-06-09 00:00:00,2,N,51,5,17,F,1,2,R,R,,,17,0
26488570,90679667,1,16-34601,2016-06-09 00:00:00,1,N,16,5,28,M,1,2,R,,,,28,0
26488572,90680648,1,16-36927,2016-06-17 00:00:00,1,N,44,5,49,F,1,2,R,,,,49,0
26488591,90679707,2,16-37530,2016-06-19 00:00:00,1,N,16,5,25,M,1,2,R,,,,25,0
26488813,90679707,1,16-37530,2016-06-19 00:00:00,1,N,16,5,21,F,1,2,R,,,,21,0
26488800,90680650,1,16-38621,2016-06-24 00:00:00,3,N,16,5,21,M,1,2,R,,,,21,0
26488541,90679611,1,16-33414,2016-06-04 00:00:00,1,N,51,5,24,F,2,2,N,,,,24,0
26488546,90679620,1,16-36608,2016-06-16 00:00:00,1,N,5,5,20,M,1,2,R,,,,20,0
26488590,90679705,1,16-34264,2016-06-07 00:00:00,1,N,16,5,25,M,1,2,R,,,,25,0
26488574,90679680,1,16-39301,2016-06-26 00:00:00,3,N,16,5,21,M,2,1,R,,,,21,0
26488780,90679622,1,16-34955,2016-06-10 00:00:00,3,N,16,5,37,M,1,1,N,,,,37,0
26489624,90680784,1,16-39603,2016-06-27 00:00:00,1,N,27,5,29,F,1,2,R,,,,29,0
26488796,90679665,1,16-33112,2016-06-20 00:00:00,3,N,16,5,25,F,1,2,N,,,,25,0
26488766,90679597,1,16-32899,2016-06-02 00:00:00,2,N,51,5,16,M,1,2,R,R,,,16,0
26488768,90679602,1,16-33205,2016-06-17 00:00:00,2,N,48,5,14,M,1,2,R,R,,,14,0
26488579,90680663,1,16-40613,2016-07-01 00:00:00,3,N,16,5,18,M,1,2,N,,,,18,0
26488823,90680708,1,16-42458,2016-07-07 00:00:00,1,N,16,5,45,M,1,2,R,,,,45,0
26488828,90680718,1,16-44762,2016-07-15 00:00:00,1,N,16,5,25,M,1,2,R,,,,25,0
26488843,90680741,1,16-48749,2016-07-30 00:00:00,3,N,16,5,29,M,1,2,R,,,,29,0
26488589,90680681,1,16-42829,2016-07-08 00:00:00,1,N,16,5,27,M,1,2,N,,,,27,0
26488835,90680725,1,16-44812,2016-07-16 00:00:00,1,N,16,5,32,M,1,2,N,,,,32,0
26488807,90679695,1,16-43728,2016-07-12 00:00:00,2,N,51,5,15,M,1,2,R,R,,,15,0
26489619,90680758,1,16-49151,2016-07-31 00:00:00,3,N,16,5,17,M,1,1,N,H,,,17,0
26488837,90679748,1,16-47783,2016-07-26 00:00:00,3,N,16,5,20,M,1,2,R,,,,20,0
26488605,90679743,1,16-44768,2016-07-16 00:00:00,1,N,16,5,17,M,1,2,R,H,,,17,0
26489628,90679799,1,16-48934,2016-07-31 00:00:00,3,N,16,5,21,M,1,2,N,,,,21,0
26488808,90680677,1,16-42247,2016-07-06 00:00:00,2,N,51,5,14,M,1,2,R,R,,,14,0
26488594,90679712,1,16-40668,2016-07-01 00:00:00,1,N,28,5,45,M,1,2,R,,,,45,0
26488834,90680727,1,16-46337,2016-07-22 00:00:00,3,N,16,5,24,M,1,2,R,,,,24,0
26488824,90679740,1,16-43968,2016-07-15 00:00:00,1,N,5,5,24,M,1,2,R,,,,24,0
26488870,90679801,1,16-51934,2016-08-11 00:00:00,3,N,16,5,50,M,1,2,N,,,,50,0
26488860,90679778,1,16-55673,2016-08-26 00:00:00,3,N,2,5,27,M,1,2,N,,,,27,0
26489629,90679803,1,16-55262,2016-08-25 00:00:00,3,N,16,5,48,M,1,2,N,,,,48,0
26488853,90680755,1,16-49658,2016-08-03 00:00:00,3,N,16,5,19,M,2,2,R,,,,19,0
26488858,90679776,1,16-50986,2016-08-11 00:00:00,2,N,51,5,16,M,1,2,R,R,,,16,0
26622674,91054411,1,16-52072,2016-12-01 00:00:00,3,N,49,5,44,M,2,2,N,,,,44,0
26488859,90679777,1,16-51595,2016-08-11 00:00:00,2,N,51,5,16,F,1,2,R,R,,,16,0
26488888,90680821,1,16-58181,2016-09-05 00:00:00,1,N,27,5,40,M,1,2,R,,,,40,0
26489645,90680812,1,16-57167,2016-09-01 00:00:00,3,N,51,5,33,M,1,2,N,,,,33,0
26489659,90679845,1,16-59949,2016-09-14 00:00:00,2,N,51,5,15,M,1,2,R,R,,,15,0
26488892,90679839,1,16-58769,2016-09-08 00:00:00,1,N,51,5,44,M,1,2,N,,,,44,0
26489667,90679867,1,16-61724,2016-09-23 00:00:00,2,N,51,5,16,M,1,2,N,R,,,16,0
26489711,90680908,1,16-62844,2016-09-26 00:00:00,1,N,16,5,25,M,1,2,R,,,,25,0
26489733,90679968,1,16-63612,2016-09-30 00:00:00,2,N,51,5,15,F,2,2,R,R,,,15,0
26488982,90680965,1,16-63599,2016-09-30 00:00:00,2,N,16,5,37,M,1,2,R,,,,37,0
26489650,90680818,1,16-57995,2016-09-04 00:00:00,3,N,16,5,32,F,1,2,R,,,,32,0
26488903,90680851,1,16-60195,2016-09-15 00:00:00,3,N,51,5,15,M,1,2,R,R,,,15,0
26489674,90680867,1,16-58174,2016-09-05 00:00:00,3,N,16,5,34,M,1,2,N,,,,34,0
26488919,90680890,1,16-61433,2016-09-20 00:00:00,1,N,5,5,36,F,1,2,R,,,,36,0
26488972,90680957,1,16-62657,2016-09-25 00:00:00,3,N,16,5,63,M,1,2,N,,,,63,0
26488885,90680814,1,16-57582,2016-09-03 00:00:00,1,N,16,5,48,M,1,2,N,,,,48,0
26488912,90679887,2,16-58325,2016-09-05 00:00:00,1,N,16,5,20,M,1,2,N,,,,20,0
26488910,90679887,1,16-58325,2016-10-11 00:00:00,3,N,16,5,18,M,1,2,N,,,,18,0
26488891,90680822,1,16-58244,2016-09-05 00:00:00,3,N,16,5,27,M,1,2,N,,,,27,0
26489660,90679846,1,16-59781,2016-09-12 00:00:00,3,N,16,5,32,M,1,2,R,,,,32,0
26488941,90679929,1,16-63030,2016-09-27 00:00:00,1,N,16,5,28,F,1,2,N,,,,28,0
26488984,90679969,1,16-64557,2016-10-04 00:00:00,1,N,14,5,58,M,1,1,R,,,,58,0
26489005,90680994,1,16-69100,2016-10-26 00:00:00,2,N,16,5,18,F,1,2,R,,,,18,0
26488962,90680948,1,16-69777,2016-10-29 00:00:00,3,N,51,5,36,M,1,2,N,,,,36,0
26489016,90681009,1,16-70322,2016-10-31 00:00:00,1,N,16,5,32,M,1,2,R,,,,32,0
26488957,90679944,1,16-66192,2016-10-11 00:00:00,1,N,48,5,42,M,1,2,N,,,,42,0
26488943,90679930,1,16-64060,2016-10-02 00:00:00,3,N,16,5,27,F,1,2,R,,,,27,0
26489715,90679927,1,16-64357,2016-10-03 00:00:00,1,N,16,5,18,M,1,2,N,,,,18,0
26489718,90679933,1,16-66080,2016-10-11 00:00:00,3,N,16,5,21,M,2,2,N,,,,21,0
26489751,90681012,1,16-70508,2016-11-01 00:00:00,3,N,16,5,21,F,1,2,N,,,,21,0
26623621,91055528,1,16-72695,2016-11-11 00:00:00,1,N,16,5,31,M,1,2,R,,,,31,0
26489041,90680006,1,16-72622,2016-11-11 00:00:00,3,N,16,5,19,M,2,2,N,,,,19,0
26489028,90681037,1,16-70552,2016-11-01 00:00:00,1,N,16,5,18,M,0,2,N,,,,18,0
