"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,28535515,97001696,1,20-FEB-18,1,"N",27,5,39,"M",1,2,"N","","",39,0
2018,28535528,97001702,1,17-FEB-18,1,"N",16,5,29,"M",1,2,"N","","",29,0
2018,32165076,107845338,1,06-NOV-18,3,"N",23,5,34,"M",1,2,"R","","",34,0
2018,32160179,107845343,1,14-NOV-18,1,"N",39,5,25,"M",1,2,"N","","",25,0
2018,32160184,107845348,1,04-NOV-18,1,"N",21,5,27,"M",1,2,"R","","",27,0
2018,32156656,107845358,1,06-DEC-18,3,"N",51,5,30,"M",1,2,"R","","",30,0
2018,28535530,97001704,1,12-FEB-18,1,"N",24,5,50,"M",1,2,"N","","",50,0
2018,28535470,97001591,1,16-FEB-18,3,"N",49,5,25,"M",1,2,"N","","",25,0
2018,28535529,97001703,1,10-FEB-18,1,"N",49,5,22,"M",1,2,"N","","",22,0
2018,28535460,97001568,1,26-FEB-18,3,"N",45,5,18,"M",1,1,"R","","",18,0
2018,28535539,97001734,1,28-FEB-18,2,"N",16,5,32,"F",1,2,"R","","",32,0
2018,28535480,97001638,1,11-FEB-18,3,"N",51,5,24,"F",2,2,"R","","",24,0
2018,28535532,97001716,1,14-FEB-18,1,"N",16,5,29,"M",1,2,"U","","",29,0
2018,32165094,107851310,1,02-NOV-18,2,"N",39,5,11,"M",1,2,"R","R","",11,0
2018,32156659,107851332,1,04-DEC-18,1,"N",11,5,29,"M",1,2,"N","","",29,0
2018,28535490,97001655,1,09-FEB-18,3,"N",48,5,27,"M",1,2,"R","","",27,0
2018,28535492,97001658,1,04-FEB-18,3,"N",27,5,13,"M",1,2,"R","H","",13,0
2018,32160192,107851329,1,06-DEC-18,1,"N",51,5,37,"M",1,2,"N","","",37,0
2018,32156670,107845397,1,01-DEC-18,1,"N",44,5,49,"M",1,2,"R","","",49,0
2018,32165092,107845350,1,02-NOV-18,1,"N",51,5,27,"M",1,2,"R","","",27,0
2018,32160193,107851330,1,10-DEC-18,3,"N",16,5,45,"F",1,2,"R","","",45,0
2018,32156658,107851328,1,18-DEC-18,2,"N",16,5,16,"M",1,2,"R","R","",16,0
2018,28535464,97001587,1,27-FEB-18,3,"N",2,5,30,"M",1,2,"N","","",30,0
2018,28535531,97001717,1,06-FEB-18,2,"N",51,5,10,"M",1,2,"N","R","",10,0
2018,28535533,97001717,2,06-FEB-18,2,"N",53,5,12,"M",1,2,"N","R","",12,0
