arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
24220772,83748212,1,16-451-AR,2016-07-30 00:00:00,3,N,45,5,20,F,1,2,N,,,,20,0
24220197,83748212,2,16-453-AR,2016-07-30 00:00:00,3,N,45,5,24,M,1,2,N,,,,24,0
24220343,83749735,1,16-425-AR,2016-07-05 00:00:00,1,N,23,5,30,F,1,2,N,,,,30,0
24220331,83749710,1,16-454-AR,2016-07-30 00:00:00,1,N,51,5,22,M,1,2,R,,,,22,0
24220336,83749716,1,16-442-AR,2016-07-21 00:00:00,1,N,51,5,27,M,1,1,N,,,,27,0
24220341,83749727,1,16-428-AR,2016-07-08 00:00:00,1,N,51,5,46,M,1,2,R,,,,46,0
24220339,83749728,1,16-431-AR,2016-07-14 00:00:00,1,N,51,5,35,M,1,2,R,,,,35,0
24220204,83748244,1,16-447-AR,2016-07-28 00:00:00,3,N,51,5,37,M,1,1,R,,,,37,0
24299052,83970886,1,16-495-AR,2016-09-08 00:00:00,3,N,45,5,17,F,1,2,R,R,,,17,0
24220265,83748442,1,16-437-AR,2016-07-20 00:00:00,3,N,5,5,24,M,1,2,R,,,,24,0
24220774,83747465,1,16-452-AR,2016-07-30 00:00:00,3,N,51,5,28,F,1,2,R,,,,28,0
24220332,83749709,1,16-443-AR,2016-07-22 00:00:00,1,N,11,5,33,F,1,1,N,,,,33,0
24220281,83748507,1,16-439-AR,2016-07-21 00:00:00,3,N,51,5,37,F,1,2,R,,,,37,0
24220334,83749714,1,16-432-AR,2016-07-16 00:00:00,1,N,53,5,25,M,1,2,R,,,,25,0
24220787,83748270,1,16-446-AR,2016-07-28 00:00:00,3,N,45,5,44,M,1,2,N,,,,44,0
24220346,83749745,1,16-420-AR,2016-07-03 00:00:00,1,N,51,5,33,M,1,2,R,,,,33,0
24221009,83749250,1,16-479-AR,2016-08-18 00:00:00,3,N,51,5,36,F,1,2,R,,,,36,0
24220253,83748414,1,16-440-AR,2016-07-21 00:00:00,3,N,51,5,14,M,1,2,R,R,,,14,0
24220518,83750445,1,16-481-AR,2016-08-20 00:00:00,1,N,51,5,52,M,1,1,R,,,,52,0
24299028,83970276,2,16-478-AR,2016-08-18 00:00:00,3,N,41,5,37,M,1,2,N,,,,37,0
24299027,83970276,1,16-477-AR,2016-08-18 00:00:00,3,N,41,5,30,F,1,2,N,,,,30,0
24221146,83750452,1,16-471-AR,2016-08-10 00:00:00,1,N,49,5,57,M,1,2,R,,,,57,0
24220537,83750726,1,16-457-AR,2016-08-01 00:00:00,1,N,51,5,39,F,1,1,R,,,,39,0
24221097,83750301,1,16-461-AR,2016-08-05 00:00:00,3,N,23,5,34,F,1,2,N,,,,34,0
24220531,83750472,1,16-463-AR,2016-08-06 00:00:00,2,N,5,5,53,M,1,2,R,,,,53,0
24220525,83750457,1,16-466-AR,2016-08-08 00:00:00,1,N,5,5,28,F,1,2,N,,,,28,0
24297905,83970946,1,16-484-AR,2016-08-24 00:00:00,1,N,39,5,66,M,1,2,N,,,,66,0
24299033,83970305,1,16-460-AR,2016-08-05 00:00:00,3,N,44,5,15,F,1,2,R,R,,,15,0
24299048,83970374,1,16-497-AR,2016-09-09 00:00:00,2,N,23,5,48,M,1,2,N,,,,48,0
24297957,83971653,1,16-472-AR,2016-08-11 00:00:00,3,N,2,5,44,M,1,2,N,,,,44,0
