arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
25449124,87433083,1,16AUB-1305-A,2016-09-01 00:00:00,2,N,45,5,8,M,1,2,R,R,,,8,0
25448110,87433579,1,16AUB-1435-A,2016-09-28 00:00:00,2,N,23,5,15,M,2,2,N,R,,,15,0
25448223,87433856,1,16AUB-1315-A,2016-09-03 00:00:00,2,N,23,5,18,F,1,2,N,,,,18,0
25449027,87433523,1,16AUB-1470-A,2016-09-30 00:00:00,2,N,16,5,20,M,2,2,R,,,,20,0
25448188,87433008,1,16AUB-1344-A,2016-09-07 00:00:00,3,N,51,5,29,M,1,2,R,,,,29,0
25449069,87433660,1,16AUB-1401-A,2016-09-21 00:00:00,2,N,23,5,14,F,2,2,N,R,,,14,0
25448191,87433014,1,16AUB-1340-A,2016-09-06 00:00:00,1,N,23,5,24,M,1,2,R,,,,24,0
25448185,87433779,1,16AUB-1354-A,2016-09-09 00:00:00,2,N,16,5,21,F,1,2,R,,,,21,0
25448082,87432846,1,16AUB-1475-A,2016-09-30 00:00:00,2,N,44,5,17,M,1,2,R,R,,,17,0
25449005,87432426,1,16AUB-1352-A,2016-09-08 00:00:00,2,N,16,5,27,M,1,2,N,,,,27,0
25449053,87433608,1,16AUB-1426-A,2016-09-28 00:00:00,2,N,23,5,14,M,2,2,N,R,,,14,0
25449107,87433034,1,16AUB-1335-A,2016-09-05 00:00:00,1,N,45,5,36,M,1,2,N,,,,36,0
25448243,87433880,1,16AUB-1302-A,2016-09-01 00:00:00,2,N,23,5,49,M,1,2,R,,,,49,0
25448153,87433710,1,16AUB-1376-A,2016-09-15 00:00:00,1,N,51,5,53,M,1,2,R,,,,53,0
25448172,87433752,1,16AUB-1361-A,2016-09-10 00:00:00,3,N,44,5,32,F,2,3,U,,,,32,0
25448089,87433538,1,16AUB-1464-A,2016-09-29 00:00:00,2,N,16,5,33,F,1,2,R,,,,33,0
25447929,87432143,1,16AUB-1455-A,2016-09-25 00:00:00,2,N,5,5,37,M,1,2,R,,,,37,0
25448097,87433552,1,16AUB-1448-A,2016-09-27 00:00:00,2,N,48,5,22,F,1,2,N,,,,22,0
25448167,87433735,1,16AUB-1365-A,2016-09-12 00:00:00,2,N,35,5,15,M,1,2,R,H,,,15,0
25448103,87433563,1,16AUB-1442-A,2016-09-25 00:00:00,2,N,23,5,13,M,2,2,R,R,,,13,0
25448104,87433563,2,16AUB-1443-A,2016-09-25 00:00:00,2,N,23,5,15,M,2,2,N,R,,,15,0
25449091,87433744,1,16AUB-1362-A,2016-09-10 00:00:00,2,N,51,5,29,M,1,2,R,,,,29,0
25448239,87433076,1,16AUB-1311-A,2016-09-02 00:00:00,2,N,23,5,67,F,1,2,N,,,,67,0
25448065,87432812,1,16AUB-1332-A,2016-09-05 00:00:00,2,N,51,5,25,M,1,2,R,,,,25,0
26023357,89285021,1,16AUB-1395-A,2016-09-19 00:00:00,3,N,49,5,24,M,2,2,R,,,,24,0
25448196,87433030,1,16AUB-1334-A,2016-09-05 00:00:00,1,N,47,5,28,F,1,2,R,,,,28,0
25449096,87433006,1,16AUB-1347-A,2016-09-07 00:00:00,2,N,23,5,57,F,1,2,N,,,,57,0
25448195,87433026,1,16AUB-1333-A,2016-09-05 00:00:00,2,N,48,5,23,M,2,2,R,,,,23,0
25449079,87433700,1,16AUB-1386-A,2016-09-17 00:00:00,2,N,51,5,26,F,1,2,R,,,,26,0
25449116,87433052,1,16AUB-1322-A,2016-09-03 00:00:00,2,N,23,5,50,F,1,2,N,,,,50,0
25449051,87433601,1,16AUB-1428-A,2016-09-23 00:00:00,2,N,35,5,16,M,1,2,R,R,,,16,0
26024152,89285050,1,16AUB-1779-A,2016-10-05 00:00:00,3,N,23,5,45,M,1,2,N,,,,45,0
25804690,88606757,1,16AUB-1545-A,2016-10-12 00:00:00,2,N,2,5,36,M,1,2,R,,,,36,0
25804576,88606749,1,16AUB-1553-A,2016-10-12 00:00:00,2,N,56,5,43,M,1,2,N,,,,43,0
26956976,92075181,1,17AUB-208-AR,2017-02-08 00:00:00,2,M,23,5,26,M,1,2,N,,,,26,0
26957683,92075200,1,17AUB-498-AR,2016-12-27 00:00:00,3,N,23,5,51,M,1,2,N,,,,51,0
26271407,90018382,1,16AUB-1872-A,2016-10-12 00:00:00,3,N,23,5,27,F,1,2,N,,,,27,0
26024165,89284186,1,16AUB-1316-A,2016-09-03 00:00:00,2,N,23,5,17,F,1,2,N,R,,,17,0
26024167,89284186,2,16AUB-1315-A,2016-09-03 00:00:00,2,N,23,5,18,F,1,2,N,,,,18,0
26957638,92075101,1,17AUB-208-AR,2017-02-08 00:00:00,2,M,23,5,26,M,1,2,N,,,,26,0
26272102,90019205,1,16AUB-1372-A,2016-09-14 00:00:00,1,N,27,5,28,M,1,2,R,,,,28,0
26024135,89284081,1,16AUB-1693-A,2016-11-07 00:00:00,2,N,50,5,28,M,1,2,R,,,,28,0
26024164,89284185,1,16AUB-1339-A,2016-09-06 00:00:00,2,N,23,5,24,M,0,3,N,,,,24,0
26957891,92076742,1,16AUB-1403-A,2016-09-21 00:00:00,2,N,48,5,35,M,1,2,N,,,,35,0
26957010,92075244,1,16AUB-1330-A,2016-09-04 00:00:00,1,N,44,5,24,M,1,2,N,,,,24,0
26957680,92076187,1,17AUB-208-AR,2017-02-08 00:00:00,2,C,23,5,26,M,1,2,N,,,,26,0
26957012,92075247,1,16AUB-1363-A,2016-09-12 00:00:00,2,N,23,5,33,F,1,2,R,,,,33,0
26957681,92076189,1,16AUB-1467-A,2016-09-29 00:00:00,2,N,48,5,42,F,1,2,R,,,,42,0
26957682,92076189,2,16AUB-1468-A,2016-09-29 00:00:00,2,N,16,5,38,M,1,2,R,,,,38,0
26957100,92075403,1,16AUB-1772-A,2016-11-22 00:00:00,2,M,49,5,11,M,1,2,R,R,,,11,0
26957101,92075403,2,16AUB-1773-A,2016-11-22 00:00:00,2,M,49,5,12,M,1,2,R,R,,,12,0
26957786,92075461,3,16AUB-1774-A,2016-11-22 00:00:00,2,N,49,5,11,M,1,2,N,R,,,11,0
26957118,92075461,1,16AUB-1772-A,2016-11-22 00:00:00,2,C,49,5,11,M,1,2,R,R,,,11,0
26957121,92075461,2,16AUB-1773-A,2016-11-22 00:00:00,2,C,49,5,12,M,1,2,R,R,,,12,0
26957703,92076228,2,16AUB-1325-A,2016-09-03 00:00:00,2,N,6,5,23,F,1,2,N,,,,23,0
