arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
25472244,87498059,1,101273079,2016-11-22 00:00:00,1,N,45,5,48,F,1,3,R,,,,48,0
25032002,86112070,1,101224278,2016-08-02 00:00:00,1,N,56,5,28,M,2,2,R,,,,28,0
26523081,90768046,1,101214985,2016-07-11 00:00:00,1,N,41,5,29,F,1,2,R,,,,29,0
26523970,90767444,1,101186397,2016-05-07 00:00:00,1,N,46,5,23,M,1,2,R,,,,23,0
25472496,87499402,1,101251595,2016-10-04 00:00:00,1,N,49,5,61,M,1,2,R,,,,61,0
25159900,86520711,4,101151792,2016-02-15 00:00:00,1,N,41,5,32,M,2,,N,,,,32,0
25474625,87502531,8,101154123,2016-02-21 00:00:00,1,N,51,5,37,F,1,2,N,,,,37,0
25474626,87502531,6,101154095,2016-02-21 00:00:00,1,N,51,5,45,M,1,2,N,,,,45,0
25318096,87033761,2,101245287,2016-09-20 00:00:00,3,N,45,5,25,M,1,,R,,,,25,0
25318689,87031602,1,101258270,2016-10-19 00:00:00,1,N,45,5,32,F,1,2,R,,,,32,0
25471397,87496917,1,101269620,2016-11-15 00:00:00,3,N,45,5,29,M,1,2,R,,,,29,0
25160045,86521100,1,101166932,2016-03-21 00:00:00,3,N,21,5,16,M,2,2,R,H,,,16,0
25471297,87496683,2,101152920,2016-02-17 00:00:00,1,N,51,5,21,M,1,1,R,,,,21,0
25317788,87031794,1,101257608,2016-10-18 00:00:00,3,N,27,5,31,M,1,,R,,,,31,0
25317787,87031794,2,101257635,2016-10-18 00:00:00,3,N,27,5,27,F,1,2,R,,,,27,0
25473069,87499941,1,101258290,2016-10-19 00:00:00,1,N,41,5,33,M,1,2,R,,,,33,0
25473880,87501511,1,101269766,2016-02-22 00:00:00,1,N,51,5,15,M,2,2,R,R,,,15,0
25474623,87502513,6,101208781,2016-06-17 00:00:00,3,N,51,5,30,M,1,2,R,,,,30,0
26523166,90768270,3,101157249,2016-02-28 00:00:00,2,N,51,5,67,M,1,2,R,,,,67,0
25823373,88653181,1,101151510,2016-02-14 00:00:00,3,N,40,5,45,M,1,2,R,,,,45,0
26280884,90045127,1,101182168,2016-04-27 00:00:00,3,N,45,5,54,M,0,2,N,,,,54,0
25472510,87499431,1,101268921,2016-11-13 00:00:00,1,N,45,5,31,F,0,2,R,,,,31,0
25319145,87033844,1,101255597,2016-10-13 00:00:00,3,N,51,5,26,M,1,1,R,,,,26,0
26523094,90767290,6,101148666,2016-02-06 00:00:00,1,N,44,5,26,M,1,2,R,,,,26,0
26518981,90755690,4,101150976,2016-02-12 00:00:00,3,N,51,5,25,M,1,2,R,,,,25,0
25824054,88654033,2,101273117,2016-11-22 00:00:00,3,N,8,5,45,M,1,2,R,,,,45,0
26280648,90044034,1,101176419,2016-04-14 00:00:00,1,N,51,5,23,M,2,2,R,,,,23,0
26044764,89336334,1,101147626,2016-02-03 00:00:00,2,N,35,5,17,M,1,2,R,R,,,17,0
26518423,90755376,4,101150678,2016-02-11 00:00:00,1,N,44,5,40,M,1,2,R,,,,40,0
26282404,90048028,1,101300361,2017-01-27 00:00:00,3,N,46,5,23,M,2,2,N,,,,23,0
27101683,92519482,5,101151145,2016-02-13 00:00:00,1,N,44,5,51,M,1,2,R,,,,51,0
26281241,90046862,2,101167292,2016-03-24 00:00:00,1,N,45,5,45,M,1,,R,,,,45,0
26527532,90782036,4,101154898,2016-02-23 00:00:00,1,N,39,5,50,M,1,2,N,,,,50,0
26282408,90048035,3,101154758,2016-02-22 00:00:00,1,N,51,5,44,M,1,2,R,,,,44,0
26523137,90767399,3,101155219,2016-02-23 00:00:00,1,N,51,5,18,M,1,2,R,,,,18,0
26282389,90047982,1,101221612,2016-07-26 00:00:00,3,N,2,5,37,F,0,3,R,,,,37,0
26281236,90047995,2,101149441,2016-02-08 00:00:00,1,N,44,5,45,M,1,3,R,,,,45,0
26523084,90768048,4,101149889,2016-02-09 00:00:00,1,N,44,5,22,M,1,2,R,,,,22,0
26523123,90767350,1,101315889,2017-03-09 00:00:00,3,N,8,5,57,M,1,2,R,,,,57,0
26523954,90767422,1,101229685,2016-02-24 00:00:00,1,N,27,5,32,F,0,,R,,,,32,0
26519004,90755734,2,101153035,2016-02-14 00:00:00,1,N,51,5,20,M,1,2,R,,,,20,0
26528337,90781974,1,101148491,2016-02-05 00:00:00,1,N,51,5,53,F,1,2,R,,,,53,0
26518529,90756650,1,101149129,2016-02-07 00:00:00,1,N,40,5,28,M,1,2,R,,,,28,0
26523952,90767411,7,101156317,2016-02-26 00:00:00,1,N,51,5,55,M,1,1,R,,,,55,0
26523126,90767362,4,101154010,2016-02-20 00:00:00,1,N,51,5,26,M,1,2,R,,,,26,0
26518411,90755654,4,101147559,2016-02-04 00:00:00,1,N,51,5,32,M,1,2,R,,,,32,0
26044744,89336302,1,101146698,2016-02-01 00:00:00,1,N,16,5,50,M,1,2,R,,,,50,0
26523953,90767414,5,101156330,2016-02-26 00:00:00,1,N,51,5,21,M,1,2,N,,,,21,0
26523971,90767446,2,101156793,2016-02-27 00:00:00,1,N,51,5,31,M,1,1,R,,,,31,0
26523109,90767319,2,101150646,2016-02-11 00:00:00,3,N,51,5,21,M,1,2,R,,,,21,0
26044753,89336673,4,101147126,2016-02-02 00:00:00,1,N,16,5,30,M,1,2,R,,,,30,0
26281233,90047997,2,101149743,2016-02-06 00:00:00,2,N,23,5,33,F,1,2,R,,,,33,0
26281235,90047997,1,101148675,2016-02-06 00:00:00,1,N,16,5,30,F,1,2,R,,,,30,0
26527522,90781997,1,101148785,2016-02-06 00:00:00,1,N,51,5,40,M,1,2,R,,,,40,0
26527523,90781997,2,101148788,2016-02-06 00:00:00,1,N,51,5,38,F,1,2,R,,,,38,0
26527556,90782089,1,101209073,2016-06-23 00:00:00,1,N,11,5,30,M,2,2,R,,,,30,0
26523129,90768170,5,101153357,2016-02-18 00:00:00,1,N,21,5,18,M,1,1,N,,,,18,0
26523918,90768141,7,101152699,2016-02-17 00:00:00,1,N,51,5,30,F,1,2,N,,,,30,0
26518434,90755423,4,101154352,2016-02-21 00:00:00,1,N,44,5,35,M,1,1,R,,,,35,0
26523881,90768039,1,101149830,2016-02-09 00:00:00,1,N,39,5,46,M,2,3,N,,,,46,0
26528348,90781188,6,101153796,2016-02-20 00:00:00,1,N,44,5,37,F,0,,R,,,,37,0
