"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,34111079,113530398,1,18-DEC-18,2,"N",23,5,50,"F",1,2,"N","","",50,0
2018,34107126,113530398,2,18-DEC-18,2,"N",23,5,41,"M",3,2,"R","","",41,0
2018,29351539,99425076,1,17-MAR-18,1,"C",23,5,38,"F",1,2,"R","","",38,0
2018,29351590,99425212,1,13-MAR-18,3,"C",16,5,42,"F",1,2,"R","","",42,0
2018,29351491,99425010,1,04-MAR-18,3,"C",53,5,30,"M",1,2,"R","","",30,0
2018,29348435,99415105,1,11-JAN-18,2,"N",16,5,22,"F",1,,"N","","",22,0
2018,29348592,99415570,1,01-JAN-18,1,"N",29,5,40,"M",1,,"R","","",40,0
2018,29349401,99417470,1,24-JAN-18,1,"N",45,5,22,"M",1,2,"N","","",22,0
2018,29349439,99417672,1,30-JAN-18,1,"N",51,5,26,"M",2,,"R","","",26,0
2018,29349451,99417687,1,05-FEB-18,1,"N",51,5,20,"F",1,2,"R","","",20,0
2018,29349960,99418793,1,02-FEB-18,2,"C",49,5,31,"M",1,,"R","","",31,0
2018,29349961,99418793,2,02-FEB-18,2,"C",48,5,39,"M",1,2,"R","","",39,0
2018,29350061,99418997,1,02-FEB-18,1,"C",51,5,46,"M",1,2,"N","","",46,0
2018,29350180,99419264,1,02-FEB-18,1,"C",36,5,60,"M",1,,"R","","",60,0
2018,29407818,99595738,1,29-APR-18,1,"N",51,5,17,"M",1,2,"R","R","",17,0
2018,29407947,99590957,1,03-MAR-18,3,"N",51,5,19,"M",1,2,"R","","",19,0
2018,29412001,99596041,1,12-JUN-18,2,"C",27,5,40,"M",1,2,"N","","",40,0
2018,29403214,99596044,1,03-MAR-18,3,"C",27,5,19,"M",1,2,"R","","",19,0
